,time,temp,feels,wind,gust,rain,humidity,cloud,pressure,vis,date
780,12:00,7 °c,2 °c,38 km/h from WSW,52 km/h,0.0 mm,68%,48%,989 mb,Excellent,2018-12-07
781,15:00,6 °c,1 °c,39 km/h from WSW,58 km/h,0.0 mm,68%,56%,987 mb,Excellent,2018-12-07
782,18:00,7 °c,2 °c,41 km/h from WSW,61 km/h,0.0 mm,75%,100%,985 mb,Excellent,2018-12-07
783,21:00,8 °c,3 °c,42 km/h from WSW,63 km/h,0.0 mm,78%,100%,984 mb,Excellent,2018-12-07
784,00:00,8 °c,4 °c,38 km/h from WSW,58 km/h,0.0 mm,77%,41%,983 mb,Excellent,2018-12-08
785,03:00,8 °c,4 °c,42 km/h from W,63 km/h,0.0 mm,74%,67%,986 mb,Excellent,2018-12-08
786,06:00,9 °c,4 °c,36 km/h from W,56 km/h,0.0 mm,73%,84%,988 mb,Excellent,2018-12-08
787,09:00,8 °c,4 °c,36 km/h from W,55 km/h,0.0 mm,75%,84%,991 mb,Excellent,2018-12-08
788,12:00,8 °c,4 °c,31 km/h from WSW,44 km/h,0.0 mm,73%,18%,991 mb,Excellent,2018-12-08
789,15:00,7 °c,4 °c,17 km/h from WSW,26 km/h,0.0 mm,81%,57%,988 mb,Excellent,2018-12-08
790,18:00,6 °c,3 °c,17 km/h from WSW,25 km/h,0.0 mm,87%,80%,987 mb,Excellent,2018-12-08
791,21:00,5 °c,2 °c,14 km/h from W,24 km/h,0.0 mm,89%,55%,989 mb,Excellent,2018-12-08
792,00:00,4 °c,1 °c,14 km/h from W,25 km/h,0.0 mm,91%,49%,991 mb,Excellent,2018-12-09
793,03:00,4 °c,1 °c,12 km/h from WNW,22 km/h,0.0 mm,90%,51%,994 mb,Excellent,2018-12-09
794,06:00,4 °c,1 °c,12 km/h from WNW,21 km/h,0.0 mm,85%,11%,999 mb,Excellent,2018-12-09
795,09:00,3 °c,0 °c,14 km/h from WNW,27 km/h,0.0 mm,86%,12%,1004 mb,Excellent,2018-12-09
796,12:00,5 °c,2 °c,17 km/h from WNW,24 km/h,0.0 mm,75%,24%,1009 mb,Excellent,2018-12-09
797,15:00,5 °c,3 °c,12 km/h from W,19 km/h,0.0 mm,76%,63%,1012 mb,Excellent,2018-12-09
798,18:00,3 °c,0 °c,11 km/h from WSW,21 km/h,0.0 mm,86%,57%,1015 mb,Excellent,2018-12-09
799,21:00,3 °c,0 °c,14 km/h from W,27 km/h,0.0 mm,86%,19%,1018 mb,Excellent,2018-12-09
800,00:00,3 °c,-1 °c,13 km/h from W,24 km/h,0.0 mm,87%,6%,1020 mb,Excellent,2018-12-10
801,03:00,2 °c,-1 °c,12 km/h from W,22 km/h,0.0 mm,88%,7%,1021 mb,Excellent,2018-12-10
802,06:00,2 °c,0 °c,8 km/h from W,14 km/h,0.0 mm,88%,12%,1024 mb,Excellent,2018-12-10
803,09:00,2 °c,1 °c,6 km/h from W,11 km/h,0.0 mm,87%,10%,1025 mb,Excellent,2018-12-10
804,12:00,4 °c,4 °c,4 km/h from WSW,5 km/h,0.0 mm,78%,45%,1026 mb,Excellent,2018-12-10
805,15:00,3 °c,3 °c,3 km/h from SSW,6 km/h,0.0 mm,81%,62%,1026 mb,Excellent,2018-12-10
806,18:00,3 °c,3 °c,4 km/h from SSE,7 km/h,0.0 mm,82%,99%,1026 mb,Excellent,2018-12-10
807,21:00,3 °c,3 °c,6 km/h from SSE,10 km/h,0.0 mm,81%,46%,1026 mb,Excellent,2018-12-10
808,00:00,2 °c,1 °c,5 km/h from SSE,11 km/h,0.0 mm,89%,55%,1025 mb,Excellent,2018-12-11
809,03:00,3 °c,2 °c,6 km/h from SSE,12 km/h,0.0 mm,90%,64%,1023 mb,Excellent,2018-12-11
810,06:00,4 °c,4 °c,5 km/h from E,8 km/h,0.0 mm,90%,92%,1023 mb,Excellent,2018-12-11
811,09:00,5 °c,4 °c,6 km/h from SE,10 km/h,0.0 mm,90%,72%,1022 mb,Excellent,2018-12-11
812,12:00,6 °c,6 °c,4 km/h from ESE,5 km/h,0.0 mm,85%,100%,1021 mb,Excellent,2018-12-11
813,15:00,6 °c,5 °c,7 km/h from ESE,11 km/h,0.0 mm,88%,56%,1020 mb,Excellent,2018-12-11
814,18:00,5 °c,4 °c,9 km/h from ESE,16 km/h,0.0 mm,91%,33%,1019 mb,Excellent,2018-12-11
815,21:00,5 °c,3 °c,10 km/h from SE,18 km/h,0.0 mm,92%,46%,1020 mb,Excellent,2018-12-11
816,00:00,6 °c,3 °c,13 km/h from SSE,22 km/h,0.0 mm,90%,86%,1019 mb,Excellent,2018-12-12
817,03:00,6 °c,3 °c,13 km/h from SE,22 km/h,0.7 mm,90%,79%,1019 mb,Poor,2018-12-12
818,06:00,6 °c,3 °c,12 km/h from SE,19 km/h,0.0 mm,89%,50%,1019 mb,Excellent,2018-12-12
819,09:00,4 °c,1 °c,15 km/h from SE,26 km/h,0.0 mm,90%,24%,1019 mb,Excellent,2018-12-12
820,12:00,7 °c,3 °c,17 km/h from SSE,25 km/h,0.0 mm,83%,73%,1019 mb,Excellent,2018-12-12
821,15:00,6 °c,3 °c,21 km/h from SE,32 km/h,0.0 mm,82%,74%,1018 mb,Excellent,2018-12-12
822,18:00,5 °c,1 °c,22 km/h from SE,35 km/h,0.0 mm,83%,37%,1017 mb,Excellent,2018-12-12
823,21:00,4 °c,-1 °c,26 km/h from SE,41 km/h,0.0 mm,78%,8%,1017 mb,Excellent,2018-12-12
824,00:00,3 °c,-2 °c,23 km/h from SE,38 km/h,0.0 mm,71%,7%,1017 mb,Excellent,2018-12-13
825,03:00,3 °c,-2 °c,24 km/h from SE,41 km/h,0.0 mm,75%,10%,1016 mb,Excellent,2018-12-13
826,06:00,3 °c,-1 °c,17 km/h from SE,30 km/h,0.0 mm,78%,10%,1017 mb,Excellent,2018-12-13
827,09:00,3 °c,-2 °c,24 km/h from SE,41 km/h,0.0 mm,77%,6%,1017 mb,Excellent,2018-12-13
828,12:00,4 °c,0 °c,17 km/h from SE,26 km/h,0.0 mm,70%,88%,1018 mb,Excellent,2018-12-13
829,15:00,4 °c,-1 °c,23 km/h from SE,37 km/h,0.0 mm,72%,20%,1018 mb,Excellent,2018-12-13
830,18:00,3 °c,-1 °c,18 km/h from SE,31 km/h,0.0 mm,78%,0%,1020 mb,Excellent,2018-12-13
831,21:00,3 °c,-2 °c,18 km/h from SSE,32 km/h,0.0 mm,80%,1%,1021 mb,Excellent,2018-12-13
832,00:00,2 °c,-2 °c,18 km/h from SSE,32 km/h,0.0 mm,81%,22%,1022 mb,Excellent,2018-12-14
833,03:00,2 °c,-3 °c,17 km/h from SSE,30 km/h,0.0 mm,81%,82%,1022 mb,Excellent,2018-12-14
834,06:00,1 °c,-3 °c,13 km/h from SSE,24 km/h,0.0 mm,81%,68%,1021 mb,Excellent,2018-12-14
835,09:00,1 °c,-3 °c,15 km/h from SSE,28 km/h,0.0 mm,78%,46%,1021 mb,Excellent,2018-12-14
836,12:00,3 °c,-1 °c,17 km/h from SSE,24 km/h,0.0 mm,67%,2%,1021 mb,Excellent,2018-12-14
837,15:00,2 °c,-2 °c,18 km/h from SSE,30 km/h,0.0 mm,69%,22%,1020 mb,Excellent,2018-12-14
838,18:00,1 °c,-3 °c,16 km/h from SE,27 km/h,0.0 mm,74%,17%,1019 mb,Excellent,2018-12-14
839,21:00,2 °c,-3 °c,22 km/h from SSE,36 km/h,0.0 mm,71%,34%,1018 mb,Excellent,2018-12-14
840,00:00,1 °c,-4 °c,19 km/h from SSE,32 km/h,0.0 mm,73%,43%,1017 mb,Excellent,2018-12-15
841,03:00,2 °c,-3 °c,25 km/h from SSE,38 km/h,0.0 mm,70%,47%,1015 mb,Excellent,2018-12-15
842,06:00,2 °c,-2 °c,17 km/h from SE,25 km/h,0.0 mm,70%,65%,1012 mb,Excellent,2018-12-15
843,09:00,2 °c,-4 °c,28 km/h from SE,43 km/h,0.1 mm,68%,56%,1010 mb,Excellent,2018-12-15
844,12:00,2 °c,-4 °c,28 km/h from ESE,39 km/h,0.0 mm,67%,65%,1005 mb,Excellent,2018-12-15
845,15:00,2 °c,-4 °c,41 km/h from SE,54 km/h,0.0 mm,75%,100%,999 mb,Excellent,2018-12-15
846,18:00,2 °c,-4 °c,32 km/h from SE,45 km/h,0.0 mm,86%,100%,993 mb,Excellent,2018-12-15
847,21:00,3 °c,-2 °c,30 km/h from SE,46 km/h,4.6 mm,86%,100%,989 mb,Good,2018-12-15
848,00:00,3 °c,-1 °c,19 km/h from SE,28 km/h,0.0 mm,88%,97%,987 mb,Excellent,2018-12-16
849,03:00,4 °c,-1 °c,33 km/h from W,52 km/h,1.6 mm,84%,60%,989 mb,Excellent,2018-12-16
850,06:00,5 °c,0 °c,26 km/h from WSW,43 km/h,0.0 mm,81%,72%,993 mb,Excellent,2018-12-16
851,09:00,4 °c,0 °c,23 km/h from SW,40 km/h,0.0 mm,84%,12%,998 mb,Excellent,2018-12-16
852,12:00,6 °c,2 °c,21 km/h from SW,32 km/h,0.0 mm,83%,14%,1000 mb,Excellent,2018-12-16
853,15:00,5 °c,2 °c,10 km/h from S,18 km/h,0.0 mm,88%,54%,1001 mb,Excellent,2018-12-16
854,18:00,5 °c,2 °c,13 km/h from SSE,23 km/h,0.0 mm,90%,100%,1002 mb,Excellent,2018-12-16
855,21:00,5 °c,3 °c,7 km/h from SSE,12 km/h,0.0 mm,91%,100%,1004 mb,Excellent,2018-12-16
856,00:00,4 °c,4 °c,5 km/h from SSE,8 km/h,0.0 mm,93%,100%,1005 mb,Excellent,2018-12-17
857,03:00,3 °c,2 °c,8 km/h from SW,14 km/h,0.1 mm,93%,63%,1006 mb,Excellent,2018-12-17
858,06:00,3 °c,1 °c,10 km/h from SW,19 km/h,0.0 mm,93%,43%,1008 mb,Excellent,2018-12-17
859,09:00,3 °c,1 °c,11 km/h from SSW,19 km/h,0.0 mm,91%,18%,1010 mb,Excellent,2018-12-17
860,12:00,5 °c,3 °c,10 km/h from S,14 km/h,0.0 mm,85%,10%,1010 mb,Excellent,2018-12-17
861,15:00,5 °c,2 °c,15 km/h from SSE,27 km/h,0.0 mm,86%,42%,1009 mb,Excellent,2018-12-17
862,18:00,7 °c,3 °c,18 km/h from SSE,31 km/h,0.0 mm,87%,100%,1009 mb,Excellent,2018-12-17
863,21:00,7 °c,3 °c,23 km/h from S,41 km/h,0.0 mm,85%,79%,1007 mb,Excellent,2018-12-17
864,00:00,8 °c,5 °c,21 km/h from S,38 km/h,0.0 mm,86%,70%,1004 mb,Excellent,2018-12-18
865,03:00,10 °c,6 °c,29 km/h from SSE,48 km/h,0.0 mm,81%,100%,1002 mb,Excellent,2018-12-18
866,06:00,9 °c,6 °c,25 km/h from SSE,42 km/h,0.0 mm,80%,88%,999 mb,Excellent,2018-12-18
867,09:00,10 °c,6 °c,40 km/h from SSE,62 km/h,0.5 mm,77%,100%,996 mb,Poor,2018-12-18
868,12:00,10 °c,6 °c,29 km/h from S,44 km/h,0.0 mm,82%,100%,995 mb,Excellent,2018-12-18
869,15:00,8 °c,6 °c,19 km/h from S,30 km/h,2.3 mm,86%,100%,995 mb,Excellent,2018-12-18
870,18:00,7 °c,5 °c,12 km/h from S,20 km/h,0.0 mm,85%,100%,995 mb,Excellent,2018-12-18
871,21:00,7 °c,4 °c,15 km/h from S,25 km/h,0.0 mm,87%,37%,996 mb,Excellent,2018-12-18
872,00:00,6 °c,3 °c,12 km/h from SSW,22 km/h,0.0 mm,91%,28%,995 mb,Excellent,2018-12-19
873,03:00,5 °c,3 °c,13 km/h from SSW,23 km/h,0.0 mm,92%,29%,996 mb,Excellent,2018-12-19
874,06:00,5 °c,2 °c,12 km/h from SSW,22 km/h,0.0 mm,91%,12%,996 mb,Excellent,2018-12-19
875,09:00,4 °c,2 °c,13 km/h from S,23 km/h,0.0 mm,89%,4%,997 mb,Excellent,2018-12-19
876,12:00,7 °c,4 °c,14 km/h from S,22 km/h,0.0 mm,81%,4%,997 mb,Excellent,2018-12-19
877,15:00,6 °c,3 °c,13 km/h from S,23 km/h,0.0 mm,83%,13%,996 mb,Excellent,2018-12-19
878,18:00,5 °c,2 °c,12 km/h from SE,22 km/h,0.0 mm,88%,100%,996 mb,Excellent,2018-12-19
879,21:00,5 °c,2 °c,18 km/h from SSE,28 km/h,0.0 mm,86%,76%,996 mb,Excellent,2018-12-19
880,00:00,4 °c,2 °c,8 km/h from SSE,14 km/h,0.0 mm,91%,71%,995 mb,Excellent,2018-12-20
881,03:00,4 °c,2 °c,9 km/h from SE,16 km/h,0.0 mm,92%,67%,995 mb,Excellent,2018-12-20
882,06:00,4 °c,3 °c,7 km/h from SSE,13 km/h,0.0 mm,92%,100%,996 mb,Excellent,2018-12-20
883,09:00,4 °c,2 °c,8 km/h from SSW,14 km/h,0.0 mm,92%,85%,996 mb,Excellent,2018-12-20
884,12:00,6 °c,3 °c,13 km/h from SW,18 km/h,0.0 mm,88%,93%,996 mb,Excellent,2018-12-20
885,15:00,6 °c,3 °c,15 km/h from SW,23 km/h,0.0 mm,87%,87%,996 mb,Excellent,2018-12-20
886,18:00,5 °c,2 °c,17 km/h from SSW,29 km/h,0.0 mm,89%,65%,995 mb,Excellent,2018-12-20
887,21:00,5 °c,2 °c,19 km/h from SSW,32 km/h,0.0 mm,89%,57%,995 mb,Excellent,2018-12-20
888,00:00,5 °c,2 °c,15 km/h from SSW,26 km/h,0.0 mm,90%,53%,994 mb,Excellent,2018-12-21
889,03:00,5 °c,2 °c,13 km/h from SSW,22 km/h,0.0 mm,92%,55%,994 mb,Excellent,2018-12-21
890,06:00,5 °c,3 °c,9 km/h from SSW,16 km/h,0.0 mm,93%,69%,993 mb,Excellent,2018-12-21
891,09:00,4 °c,2 °c,10 km/h from SW,18 km/h,0.0 mm,94%,77%,994 mb,Excellent,2018-12-21
892,12:00,6 °c,3 °c,17 km/h from WSW,25 km/h,0.0 mm,89%,75%,995 mb,Excellent,2018-12-21
893,15:00,7 °c,3 °c,19 km/h from WSW,27 km/h,0.0 mm,89%,70%,996 mb,Excellent,2018-12-21
894,18:00,5 °c,2 °c,15 km/h from SW,25 km/h,0.0 mm,92%,77%,998 mb,Excellent,2018-12-21
895,21:00,5 °c,2 °c,13 km/h from SW,22 km/h,0.0 mm,91%,100%,999 mb,Excellent,2018-12-21
896,00:00,5 °c,2 °c,13 km/h from WSW,23 km/h,0.0 mm,93%,71%,1000 mb,Excellent,2018-12-22
897,03:00,5 °c,1 °c,19 km/h from WSW,31 km/h,0.0 mm,94%,75%,1002 mb,Excellent,2018-12-22
898,06:00,6 °c,2 °c,17 km/h from WSW,28 km/h,0.0 mm,93%,100%,1004 mb,Excellent,2018-12-22
899,09:00,6 °c,2 °c,19 km/h from WSW,32 km/h,0.0 mm,92%,57%,1006 mb,Excellent,2018-12-22
900,12:00,7 °c,4 °c,23 km/h from WSW,35 km/h,0.0 mm,83%,59%,1008 mb,Excellent,2018-12-22
901,15:00,7 °c,3 °c,22 km/h from WSW,35 km/h,0.0 mm,83%,25%,1010 mb,Excellent,2018-12-22
902,18:00,6 °c,2 °c,19 km/h from WSW,33 km/h,0.0 mm,87%,25%,1012 mb,Excellent,2018-12-22
903,21:00,5 °c,2 °c,21 km/h from WSW,35 km/h,0.0 mm,88%,23%,1014 mb,Excellent,2018-12-22
904,00:00,5 °c,2 °c,16 km/h from WSW,28 km/h,0.0 mm,89%,33%,1014 mb,Excellent,2018-12-23
905,03:00,5 °c,2 °c,15 km/h from WSW,26 km/h,0.0 mm,91%,78%,1014 mb,Excellent,2018-12-23
906,06:00,4 °c,2 °c,8 km/h from WSW,15 km/h,0.0 mm,92%,93%,1015 mb,Excellent,2018-12-23
907,09:00,4 °c,3 °c,6 km/h from W,11 km/h,0.0 mm,92%,27%,1016 mb,Excellent,2018-12-23
908,12:00,5 °c,4 °c,5 km/h from NNW,7 km/h,0.0 mm,85%,39%,1017 mb,Excellent,2018-12-23
909,15:00,4 °c,3 °c,5 km/h from NW,9 km/h,0.0 mm,86%,21%,1018 mb,Excellent,2018-12-23
910,18:00,3 °c,1 °c,9 km/h from WNW,17 km/h,0.0 mm,87%,16%,1021 mb,Excellent,2018-12-23
911,21:00,2 °c,2 °c,5 km/h from W,9 km/h,0.0 mm,86%,6%,1024 mb,Excellent,2018-12-23
912,00:00,2 °c,3 °c,4 km/h from W,7 km/h,0.0 mm,87%,2%,1026 mb,Excellent,2018-12-24
913,03:00,2 °c,4 °c,6 km/h from W,7 km/h,0.0 mm,87%,0%,1028 mb,Excellent,2018-12-24
914,06:00,1 °c,5 °c,4 km/h from SW,4 km/h,0.0 mm,87%,0%,1030 mb,Excellent,2018-12-24
915,09:00,1 °c,3 °c,6 km/h from SW,8 km/h,0.0 mm,88%,1%,1031 mb,Excellent,2018-12-24
916,12:00,4 °c,5 °c,7 km/h from SW,8 km/h,0.0 mm,79%,0%,1032 mb,Excellent,2018-12-24
917,15:00,3 °c,1 °c,8 km/h from SW,14 km/h,0.0 mm,81%,11%,1032 mb,Excellent,2018-12-24
918,18:00,1 °c,-1 °c,9 km/h from SW,16 km/h,0.0 mm,86%,10%,1032 mb,Excellent,2018-12-24
919,21:00,1 °c,0 °c,9 km/h from SW,14 km/h,0.0 mm,88%,0%,1032 mb,Excellent,2018-12-24
920,00:00,1 °c,0 °c,9 km/h from SW,16 km/h,0.0 mm,89%,2%,1032 mb,Excellent,2018-12-25
921,03:00,3 °c,0 °c,10 km/h from SW,19 km/h,0.0 mm,92%,39%,1030 mb,Excellent,2018-12-25
922,06:00,4 °c,2 °c,10 km/h from SW,19 km/h,0.0 mm,93%,99%,1030 mb,Excellent,2018-12-25
923,09:00,6 °c,3 °c,12 km/h from SW,21 km/h,0.0 mm,94%,97%,1029 mb,Excellent,2018-12-25
924,12:00,8 °c,6 °c,13 km/h from SW,22 km/h,0.0 mm,94%,98%,1029 mb,Excellent,2018-12-25
925,15:00,8 °c,6 °c,15 km/h from SW,28 km/h,0.0 mm,94%,74%,1028 mb,Excellent,2018-12-25
926,18:00,9 °c,6 °c,16 km/h from SW,29 km/h,0.0 mm,93%,89%,1027 mb,Excellent,2018-12-25
927,21:00,9 °c,6 °c,17 km/h from SW,31 km/h,0.0 mm,92%,87%,1027 mb,Excellent,2018-12-25
928,00:00,9 °c,6 °c,15 km/h from SW,27 km/h,0.0 mm,92%,100%,1026 mb,Excellent,2018-12-26
929,03:00,9 °c,6 °c,16 km/h from SW,27 km/h,0.0 mm,93%,79%,1025 mb,Excellent,2018-12-26
930,06:00,8 °c,6 °c,13 km/h from SW,23 km/h,0.0 mm,93%,100%,1025 mb,Excellent,2018-12-26
931,09:00,8 °c,5 °c,15 km/h from SW,28 km/h,0.0 mm,93%,48%,1025 mb,Excellent,2018-12-26
932,12:00,9 °c,7 °c,20 km/h from SW,31 km/h,0.0 mm,86%,70%,1024 mb,Excellent,2018-12-26
933,15:00,9 °c,6 °c,19 km/h from SW,31 km/h,0.0 mm,88%,58%,1024 mb,Excellent,2018-12-26
934,18:00,8 °c,6 °c,16 km/h from SW,26 km/h,0.0 mm,91%,93%,1024 mb,Excellent,2018-12-26
935,21:00,8 °c,5 °c,17 km/h from SW,28 km/h,0.0 mm,91%,72%,1024 mb,Excellent,2018-12-26
936,00:00,8 °c,5 °c,16 km/h from SW,27 km/h,0.0 mm,93%,62%,1023 mb,Excellent,2018-12-27
937,03:00,9 °c,6 °c,17 km/h from SW,27 km/h,0.0 mm,91%,61%,1023 mb,Excellent,2018-12-27
938,06:00,8 °c,6 °c,15 km/h from SW,26 km/h,0.0 mm,93%,51%,1023 mb,Excellent,2018-12-27
939,09:00,8 °c,5 °c,16 km/h from WSW,28 km/h,0.0 mm,94%,46%,1023 mb,Excellent,2018-12-27
940,12:00,9 °c,7 °c,15 km/h from WSW,24 km/h,0.0 mm,89%,47%,1023 mb,Excellent,2018-12-27
941,15:00,8 °c,6 °c,11 km/h from SW,18 km/h,0.0 mm,93%,72%,1023 mb,Excellent,2018-12-27
942,18:00,8 °c,6 °c,10 km/h from SW,19 km/h,0.0 mm,95%,83%,1023 mb,Poor,2018-12-27
943,21:00,8 °c,6 °c,12 km/h from SW,20 km/h,0.1 mm,94%,75%,1024 mb,Excellent,2018-12-27
944,00:00,8 °c,6 °c,14 km/h from SW,23 km/h,0.0 mm,91%,70%,1024 mb,Excellent,2018-12-28
945,03:00,7 °c,4 °c,17 km/h from SW,29 km/h,0.0 mm,89%,29%,1023 mb,Excellent,2018-12-28
946,06:00,8 °c,5 °c,19 km/h from SW,31 km/h,0.0 mm,88%,71%,1022 mb,Excellent,2018-12-28
947,09:00,9 °c,6 °c,24 km/h from WSW,41 km/h,0.2 mm,89%,69%,1023 mb,Good,2018-12-28
948,12:00,9 °c,6 °c,24 km/h from W,37 km/h,0.0 mm,81%,31%,1025 mb,Excellent,2018-12-28
949,15:00,8 °c,5 °c,14 km/h from WSW,23 km/h,0.0 mm,85%,19%,1027 mb,Excellent,2018-12-28
950,18:00,6 °c,3 °c,14 km/h from SW,26 km/h,0.0 mm,91%,99%,1028 mb,Excellent,2018-12-28
951,21:00,6 °c,3 °c,14 km/h from SW,23 km/h,0.0 mm,86%,78%,1027 mb,Excellent,2018-12-28
952,00:00,8 °c,5 °c,16 km/h from S,27 km/h,0.0 mm,89%,100%,1023 mb,Excellent,2018-12-29
953,03:00,11 °c,8 °c,36 km/h from SW,58 km/h,4.3 mm,86%,100%,1019 mb,Good,2018-12-29
954,06:00,11 °c,8 °c,39 km/h from WSW,63 km/h,0.0 mm,81%,89%,1017 mb,Excellent,2018-12-29
955,09:00,10 °c,5 °c,42 km/h from W,68 km/h,0.1 mm,77%,40%,1019 mb,Excellent,2018-12-29
956,12:00,9 °c,6 °c,25 km/h from W,38 km/h,0.0 mm,74%,14%,1025 mb,Excellent,2018-12-29
957,15:00,8 °c,5 °c,19 km/h from W,32 km/h,0.0 mm,80%,19%,1028 mb,Excellent,2018-12-29
958,18:00,6 °c,3 °c,15 km/h from WSW,27 km/h,0.0 mm,88%,50%,1030 mb,Excellent,2018-12-29
959,21:00,6 °c,3 °c,14 km/h from SW,25 km/h,0.0 mm,90%,74%,1030 mb,Excellent,2018-12-29
960,00:00,7 °c,4 °c,13 km/h from SW,21 km/h,0.0 mm,89%,100%,1030 mb,Excellent,2018-12-30
961,03:00,8 °c,5 °c,15 km/h from SW,26 km/h,0.9 mm,91%,92%,1028 mb,Excellent,2018-12-30
962,06:00,10 °c,7 °c,28 km/h from WSW,47 km/h,0.0 mm,91%,72%,1027 mb,Excellent,2018-12-30
963,09:00,10 °c,7 °c,27 km/h from WSW,45 km/h,0.0 mm,87%,83%,1028 mb,Excellent,2018-12-30
964,12:00,10 °c,7 °c,31 km/h from WSW,48 km/h,0.0 mm,86%,75%,1029 mb,Excellent,2018-12-30
965,15:00,11 °c,7 °c,32 km/h from W,51 km/h,0.0 mm,85%,65%,1029 mb,Excellent,2018-12-30
966,18:00,10 °c,7 °c,24 km/h from WSW,39 km/h,0.0 mm,90%,41%,1030 mb,Excellent,2018-12-30
967,21:00,9 °c,6 °c,24 km/h from WSW,39 km/h,0.0 mm,88%,87%,1030 mb,Excellent,2018-12-30
968,00:00,9 °c,6 °c,22 km/h from WSW,35 km/h,0.0 mm,87%,81%,1030 mb,Excellent,2018-12-31
969,03:00,9 °c,5 °c,26 km/h from WSW,42 km/h,0.0 mm,83%,74%,1029 mb,Excellent,2018-12-31
970,06:00,9 °c,6 °c,23 km/h from WSW,37 km/h,0.0 mm,83%,92%,1029 mb,Excellent,2018-12-31
971,09:00,9 °c,5 °c,28 km/h from WSW,46 km/h,0.0 mm,82%,85%,1029 mb,Excellent,2018-12-31
972,12:00,10 °c,6 °c,31 km/h from WSW,48 km/h,0.0 mm,81%,89%,1028 mb,Excellent,2018-12-31
973,15:00,10 °c,6 °c,34 km/h from WSW,53 km/h,0.1 mm,83%,84%,1027 mb,Excellent,2018-12-31
974,18:00,10 °c,6 °c,33 km/h from WSW,52 km/h,0.0 mm,83%,94%,1026 mb,Excellent,2018-12-31
975,21:00,11 °c,7 °c,39 km/h from W,62 km/h,0.0 mm,82%,89%,1026 mb,Excellent,2018-12-31
976,00:00,11 °c,8 °c,24 km/h from W,37 km/h,0.2 mm,83%,93%,1029 mb,Poor,2019-01-01
977,03:00,7 °c,4 °c,16 km/h from WNW,26 km/h,0.0 mm,79%,0%,1030 mb,Excellent,2019-01-01
978,06:00,6 °c,3 °c,15 km/h from W,25 km/h,0.0 mm,80%,3%,1032 mb,Excellent,2019-01-01
979,09:00,5 °c,2 °c,14 km/h from WNW,23 km/h,0.0 mm,82%,13%,1035 mb,Excellent,2019-01-01
980,12:00,7 °c,4 °c,14 km/h from NW,19 km/h,0.0 mm,74%,4%,1037 mb,Excellent,2019-01-01
981,15:00,6 °c,3 °c,11 km/h from N,15 km/h,0.0 mm,71%,11%,1039 mb,Excellent,2019-01-01
982,18:00,4 °c,2 °c,9 km/h from N,13 km/h,0.0 mm,69%,18%,1041 mb,Excellent,2019-01-01
983,21:00,3 °c,1 °c,6 km/h from N,9 km/h,0.0 mm,73%,35%,1043 mb,Excellent,2019-01-01
984,00:00,2 °c,1 °c,4 km/h from NNW,6 km/h,0.0 mm,76%,72%,1045 mb,Excellent,2019-01-02
985,03:00,2 °c,2 °c,2 km/h from WNW,4 km/h,0.0 mm,76%,99%,1044 mb,Excellent,2019-01-02
986,06:00,2 °c,2 °c,3 km/h from WSW,5 km/h,0.0 mm,76%,97%,1045 mb,Excellent,2019-01-02
987,09:00,1 °c,1 °c,4 km/h from SW,6 km/h,0.0 mm,76%,84%,1045 mb,Excellent,2019-01-02
988,12:00,3 °c,2 °c,5 km/h from SW,6 km/h,0.0 mm,67%,32%,1045 mb,Excellent,2019-01-02
989,15:00,4 °c,2 °c,6 km/h from SW,7 km/h,0.0 mm,70%,5%,1044 mb,Excellent,2019-01-02
990,18:00,2 °c,-1 °c,8 km/h from SW,13 km/h,0.0 mm,79%,29%,1044 mb,Excellent,2019-01-02
991,21:00,2 °c,-1 °c,8 km/h from SW,13 km/h,0.0 mm,88%,27%,1043 mb,Excellent,2019-01-02
992,00:00,2 °c,-1 °c,8 km/h from SW,13 km/h,0.0 mm,89%,16%,1043 mb,Excellent,2019-01-03
993,03:00,1 °c,-2 °c,9 km/h from SW,16 km/h,0.0 mm,89%,37%,1042 mb,Excellent,2019-01-03
994,06:00,1 °c,-2 °c,8 km/h from SW,14 km/h,0.0 mm,89%,27%,1042 mb,Excellent,2019-01-03
995,09:00,1 °c,-2 °c,9 km/h from SW,15 km/h,0.0 mm,89%,23%,1042 mb,Excellent,2019-01-03
996,12:00,3 °c,1 °c,11 km/h from WSW,15 km/h,0.0 mm,82%,33%,1042 mb,Excellent,2019-01-03
997,15:00,4 °c,1 °c,12 km/h from WSW,18 km/h,0.0 mm,87%,6%,1042 mb,Excellent,2019-01-03
998,18:00,2 °c,-1 °c,12 km/h from WSW,21 km/h,0.0 mm,91%,18%,1041 mb,Excellent,2019-01-03
999,21:00,2 °c,-1 °c,12 km/h from WSW,21 km/h,0.0 mm,92%,23%,1041 mb,Excellent,2019-01-03
1000,00:00,2 °c,-2 °c,14 km/h from WSW,25 km/h,0.0 mm,93%,34%,1041 mb,Excellent,2019-01-04
1001,03:00,3 °c,-1 °c,15 km/h from WSW,26 km/h,0.0 mm,93%,34%,1040 mb,Excellent,2019-01-04
1002,06:00,3 °c,-1 °c,14 km/h from WSW,26 km/h,0.0 mm,95%,52%,1040 mb,Excellent,2019-01-04
1003,09:00,3 °c,0 °c,14 km/h from WSW,26 km/h,0.0 mm,96%,61%,1040 mb,Excellent,2019-01-04
